4	TRINITY_DN13_c0_g1_i1	100.000	174	0	0	1	174	4	177	1.22e-91	322
18	TRINITY_DN6_c0_g1_i1	100.000	39	0	0	1	39	219	257	2.36e-17	73.1
112	TRINITY_DN3_c1_g1_i1	100.000	31	0	0	1	31	818	788	4.73e-13	58.4
120	TRINITY_DN0_c0_g1_i1	100.000	36	0	0	1	36	152	187	9.82e-16	67.6
135	TRINITY_DN14_c0_g1_i1	100.000	368	0	0	1	368	615	248	0.0	680
136	TRINITY_DN18_c0_g1_i1	100.000	64	0	0	1	64	686	749	5.55e-31	119
159	TRINITY_DN0_c0_g1_i1	98.148	54	1	0	1	54	362	309	7.55e-24	95.3
212	TRINITY_DN14_c0_g1_i1	98.936	94	1	0	1	94	675	768	8.57e-46	169
301	TRINITY_DN1_c0_g1_i1	99.677	310	1	0	4	313	311	2	2.63e-165	568
322	TRINITY_DN12_c0_g1_i1	100.000	32	0	0	1	32	128	159	1.38e-13	60.2
323	TRINITY_DN2_c0_g1_i1	100.000	30	0	0	1	30	277	306	1.62e-12	56.5
516	TRINITY_DN12_c0_g1_i1	100.000	41	0	0	1	41	28	68	1.96e-18	76.8
661	TRINITY_DN11_c0_g1_i1	100.000	31	0	0	1	31	123	153	4.73e-13	58.4
698	TRINITY_DN11_c0_g1_i1	100.000	36	0	0	1	36	327	292	9.82e-16	67.6
699	TRINITY_DN11_c0_g1_i1	100.000	152	0	0	1	152	384	535	1.78e-79	281
816	TRINITY_DN10_c0_g1_i3	100.000	187	0	0	3	189	508	322	7.90e-99	346
821	TRINITY_DN6_c0_g1_i1	100.000	41	0	0	1	41	290	250	1.96e-18	76.8
904	TRINITY_DN0_c0_g1_i1	100.000	33	0	0	1	33	259	227	4.02e-14	62.1
959	TRINITY_DN15_c0_g1_i1	100.000	383	0	0	31	413	413	31	0.0	708
991	TRINITY_DN18_c0_g1_i1	100.000	41	0	0	1	41	665	705	1.96e-18	76.8
994	TRINITY_DN11_c0_g1_i1	100.000	33	0	0	1	33	368	336	4.02e-14	62.1
1115	TRINITY_DN14_c0_g1_i1	100.000	28	0	0	1	28	618	645	1.87e-11	52.8
1200	TRINITY_DN11_c0_g1_i1	100.000	31	0	0	1	31	347	317	4.73e-13	58.4
1218	TRINITY_DN0_c0_g1_i1	100.000	45	0	0	1	45	198	242	1.33e-20	84.2
1308	TRINITY_DN12_c0_g1_i1	100.000	38	0	0	1	38	39	2	8.20e-17	71.3
1405	TRINITY_DN13_c0_g1_i1	100.000	140	0	0	1	140	296	435	1.03e-72	259
1425	TRINITY_DN11_c0_g1_i1	100.000	41	0	0	1	41	611	571	1.96e-18	76.8
1537	TRINITY_DN11_c0_g1_i1	100.000	28	0	0	1	28	543	516	1.87e-11	52.8
1749	TRINITY_DN10_c0_g1_i3	100.000	37	0	0	1	37	275	311	2.84e-16	69.4
1796	TRINITY_DN10_c0_g1_i3	100.000	42	0	0	1	42	111	70	5.63e-19	78.7
1824	TRINITY_DN10_c0_g1_i3	100.000	50	0	0	1	50	341	292	2.53e-23	93.5
1871	TRINITY_DN3_c1_g1_i1	100.000	28	0	0	1	28	628	601	1.87e-11	52.8
1907	TRINITY_DN6_c0_g1_i1	100.000	120	0	0	85	204	2	121	1.51e-61	222
1964	TRINITY_DN15_c0_g1_i1	100.000	45	0	0	1	45	45	1	1.48e-20	84.2
2097	TRINITY_DN6_c0_g1_i1	100.000	120	0	0	1	120	236	117	8.44e-62	222
2270	TRINITY_DN5_c0_g1_i1	99.838	616	1	0	59	674	865	250	0.0	1133
2277	TRINITY_DN14_c0_g1_i1	100.000	41	0	0	1	41	789	749	1.96e-18	76.8
2340	TRINITY_DN12_c0_g1_i1	100.000	28	0	0	1	28	20	47	1.87e-11	52.8
2498	TRINITY_DN10_c0_g1_i3	100.000	37	0	0	1	37	89	53	2.84e-16	69.4
2537	TRINITY_DN5_c0_g1_i1	100.000	262	0	0	20	281	1	262	2.43e-140	484
2658	TRINITY_DN10_c0_g1_i3	100.000	64	0	0	1	64	155	92	5.55e-31	119
2738	TRINITY_DN13_c0_g1_i1	100.000	41	0	0	1	41	164	204	1.96e-18	76.8
2792	TRINITY_DN3_c1_g1_i1	100.000	30	0	0	1	30	957	928	1.62e-12	56.5
2815	TRINITY_DN13_c0_g1_i1	100.000	110	0	0	1	110	185	294	2.77e-56	204
2841	TRINITY_DN3_c1_g1_i1	100.000	56	0	0	1	56	799	854	1.31e-26	104
2967	TRINITY_DN6_c0_g1_i1	100.000	32	0	0	1	32	238	269	1.38e-13	60.2
2982	TRINITY_DN3_c1_g1_i1	100.000	175	0	0	1	175	960	1134	3.41e-92	324
2991	TRINITY_DN3_c1_g1_i1	100.000	28	0	0	1	28	177	150	1.87e-11	52.8
3022	TRINITY_DN3_c1_g1_i1	100.000	33	0	0	1	33	137	169	4.02e-14	62.1
3141	TRINITY_DN2_c0_g1_i1	100.000	30	0	0	1	30	316	287	1.62e-12	56.5
3167	TRINITY_DN0_c0_g1_i1	100.000	28	0	0	1	28	186	213	1.87e-11	52.8
3252	TRINITY_DN10_c0_g1_i1	100.000	84	0	0	1	84	359	276	5.86e-42	156
3286	TRINITY_DN11_c0_g1_i1	100.000	116	0	0	1	116	145	260	1.36e-59	215
3295	TRINITY_DN14_c0_g1_i1	99.190	247	2	0	1	247	247	1	1.10e-128	446
3338	TRINITY_DN18_c0_g1_i1	100.000	28	0	0	1	28	426	453	1.87e-11	52.8
3438	TRINITY_DN18_c0_g1_i1	100.000	442	0	0	1	442	1	442	0.0	817
3460	TRINITY_DN10_c0_g1_i2	100.000	36	0	0	1	36	54	89	9.82e-16	67.6
3664	TRINITY_DN0_c0_g1_i1	100.000	48	0	0	1	48	287	240	3.10e-22	89.8
3747	TRINITY_DN4_c0_g1_i1	99.353	309	2	0	27	335	1	309	5.33e-163	560
3813	TRINITY_DN6_c0_g1_i1	100.000	81	0	0	1	81	351	271	2.61e-40	150
3867	TRINITY_DN14_c0_g1_i1	100.000	28	0	0	1	28	657	684	1.87e-11	52.8
3904	TRINITY_DN14_c0_g1_i1	97.727	44	1	0	7	50	813	770	2.55e-18	76.8
3907	TRINITY_DN16_c0_g1_i1	99.742	387	1	0	1	387	1	387	0.0	710
3914	TRINITY_DN12_c0_g1_i1	96.154	78	3	0	1	78	66	143	1.17e-33	128
3924	TRINITY_DN6_c0_g1_i1	100.000	139	0	0	1	139	559	421	2.73e-72	257
3938	TRINITY_DN11_c0_g1_i1	100.000	34	0	0	1	34	403	370	1.17e-14	63.9
4006	TRINITY_DN11_c0_g1_i1	100.000	28	0	0	1	28	553	580	1.87e-11	52.8
4093	TRINITY_DN0_c0_g1_i1	100.000	41	0	0	1	41	328	288	1.96e-18	76.8
4210	TRINITY_DN12_c0_g1_i1	100.000	37	0	0	1	37	85	49	2.84e-16	69.4
4290	TRINITY_DN0_c0_g1_i1	100.000	171	0	0	1	171	171	1	7.25e-90	316
4308	TRINITY_DN11_c0_g1_i1	100.000	28	0	0	1	28	384	357	1.87e-11	52.8
4353	TRINITY_DN10_c0_g1_i3	100.000	36	0	0	1	36	183	218	9.82e-16	67.6
4362	TRINITY_DN18_c0_g1_i1	100.000	40	0	0	1	40	455	494	6.81e-18	75.0
4440	TRINITY_DN11_c0_g1_i1	100.000	74	0	0	1	74	7	80	1.83e-36	137
4526	TRINITY_DN10_c0_g1_i3	100.000	72	0	0	1	72	72	1	2.52e-35	134
4571	TRINITY_DN14_c0_g1_i1	100.000	32	0	0	1	32	627	596	1.38e-13	60.2
4628	TRINITY_DN10_c0_g1_i3	100.000	41	0	0	1	41	226	266	1.96e-18	76.8
4649	TRINITY_DN3_c1_g1_i1	100.000	33	0	0	1	33	947	979	4.02e-14	62.1
4745	TRINITY_DN2_c0_g1_i1	100.000	295	0	0	1	295	295	1	1.49e-158	545
4830	TRINITY_DN3_c1_g1_i1	100.000	30	0	0	1	30	123	152	1.62e-12	56.5
4849	TRINITY_DN18_c0_g1_i1	100.000	210	0	0	1	210	475	684	1.45e-111	388
4853	TRINITY_DN13_c0_g1_i1	100.000	41	0	0	1	41	315	275	1.96e-18	76.8
4950	TRINITY_DN18_c0_g1_i1	100.000	30	0	0	1	30	434	463	1.62e-12	56.5
4989	TRINITY_DN6_c0_g1_i1	100.000	31	0	0	1	31	570	540	4.73e-13	58.4
5028	TRINITY_DN14_c0_g1_i1	100.000	40	0	0	1	40	267	228	6.81e-18	75.0
5078	TRINITY_DN11_c0_g1_i1	100.000	38	0	0	1	38	98	61	8.20e-17	71.3
5130	TRINITY_DN3_c1_g1_i1	100.000	60	0	0	1	60	345	404	8.57e-29	111
5213	TRINITY_DN10_c0_g1_i3	100.000	48	0	0	1	48	294	247	3.10e-22	89.8
5239	TRINITY_DN11_c0_g1_i1	100.000	35	0	0	1	35	119	85	3.39e-15	65.8
5288	TRINITY_DN10_c0_g1_i3	100.000	47	0	0	1	47	199	245	1.09e-21	87.9
5291	TRINITY_DN3_c1_g1_i1	100.000	28	0	0	1	28	108	135	1.87e-11	52.8
